"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00681R","元大美債20反1   ","0","0","0","0","0","0","0","0","0","7,000","0","0","0","7,000","0","7,000","7,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","6,000","0","0","0","617,000","611,000","6,000","6,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","4,000","0","50,000","-50,000","854,000","800,000","54,000","4,000",
="00699R","元大美債7-10反1 ","3,000","0","3,000","0","0","0","0","0","0","0","0","0","0","0","0","0","3,000",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="00647L","元大S&P500正2   ","0","6,000","-6,000","0","0","0","0","0","0","7,000","0","100,000","-100,000","107,000","0","107,000","1,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","202,000","201,000","1,000","1,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","0","0","0","0","60,000","60,000","0","0",
="00710B","FH彭博高收益債  ","2,000","0","2,000","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","0",
="00712","FH富時不動產    ","0","2,000","-2,000","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","0",
="00649","FH香港          ","50,000","0","50,000","0","0","0","0","0","0","-50,000","0","0","0","49,000","99,000","-50,000","0",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","120,000","120,000","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00685L","群益臺灣加權正2 ","60,000","0","60,000","0","0","0","0","0","0","-60,000","0","0","0","53,000","113,000","-60,000","0",
="00674R","元大S&P黃金反1  ","0","1,000","-1,000","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","0",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","160,000","160,000","0","0",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","0","0","0","0","148,000","148,000","0","0",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","-701","0","0","0","299","1,000","-701","-701",
="00661","元大日經225     ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","23,000","24,000","-1,000","-1,000",
="00678","群益NBI生技     ","41,000","29,000","12,000","0","0","0","0","0","0","-13,000","0","0","0","321,000","334,000","-13,000","-1,000",
="00711B","FH彭博新興債    ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","1,000","3,000","-2,000","-2,000",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="0052","富邦科技        ","0","0","0","0","0","0","0","0","0","-2,098","0","0","0","0","2,098","-2,098","-2,098",
="00683L","元大美元指數正2 ","0","15,000","-15,000","0","0","0","0","0","0","12,000","0","0","0","12,000","0","12,000","-3,000",
="00658L","國泰日本正2     ","0","9,000","-9,000","0","0","0","0","0","0","6,000","0","0","0","24,000","18,000","6,000","-3,000",
="00667","元大韓國        ","0","0","0","0","0","0","0","0","0","-4,000","0","0","0","1,000","5,000","-4,000","-4,000",
="00680L","元大美債20正2   ","0","3,000","-3,000","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-4,000",
="00688L","國泰20年美債正2 ","0","1,000","-1,000","0","0","0","0","0","0","-4,000","0","0","0","200,000","204,000","-4,000","-5,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","0","0","0","-5,000","0","0","0","139,000","144,000","-5,000","-5,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","-6,000","0","0","0","255,000","261,000","-6,000","-6,000",
="00682U","元大美元指數    ","0","7,000","-7,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-7,000",
="00700","富邦H股         ","0","0","0","0","0","0","0","0","0","-8,000","0","0","0","3,000","11,000","-8,000","-8,000",
="00702","國泰標普低波高息","0","0","0","0","0","0","0","0","0","-10,000","25,000","0","25,000","0","35,000","-35,000","-10,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","89,000","99,000","-10,000","-10,000",
="00666R","富邦H股反1      ","0","6,000","-6,000","0","0","0","0","0","0","-4,000","0","0","0","1,017,000","1,021,000","-4,000","-10,000",
="00714","群益道瓊美國地產","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","600,000","612,000","-12,000","-12,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","0","0","0","-14,000","0","0","0","74,000","88,000","-14,000","-14,000",
="00668","國泰美國道瓊    ","0","67,000","-67,000","0","0","0","0","0","0","48,000","0","0","0","48,000","0","48,000","-19,000",
="00631L","元大台灣50正2   ","9,000","155,000","-146,000","0","0","0","0","0","0","125,000","23,000","0","23,000","167,000","65,000","102,000","-21,000",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","-27,000","0","0","0","62,000","89,000","-27,000","-27,000",
="00660","元大歐洲50      ","0","27,000","-27,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-27,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","0","0","0","-28,000","0","0","0","0","28,000","-28,000","-28,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","0","0","0","-29,000","0","0","0","3,000","32,000","-29,000","-29,000",
="00670L","富邦NASDAQ正2   ","0","0","0","0","0","0","0","0","0","-52,000","0","0","0","0","52,000","-52,000","-52,000",
="00654R","富邦印度反1     ","0","50,000","-50,000","0","0","0","0","0","0","-8,000","0","0","0","0","8,000","-8,000","-58,000",
="00640L","富邦日本正2     ","29,000","1,000","28,000","0","0","0","0","0","0","-88,000","0","0","0","422,000","510,000","-88,000","-60,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","0","0","0","-75,000","0","0","0","35,000","110,000","-75,000","-75,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","-78,000","0","0","0","570,000","648,000","-78,000","-78,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","0","0","0","-78,000","0","0","0","929,000","1,007,000","-78,000","-78,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","0","0","0","-112,000","0","0","0","204,000","316,000","-112,000","-112,000",
="00646","元大S&P500      ","0","120,000","-120,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-120,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","-170,000","0","0","0","1,000","171,000","-170,000","-170,000",
="0050","元大台灣50      ","157,000","665,000","-508,000","0","0","0","0","0","0","327,000","136,000","2,000","134,000","202,000","9,000","193,000","-181,000",
="00634R","富邦上証反1     ","0","205,000","-205,000","0","0","0","0","0","0","-10,000","0","0","0","559,000","569,000","-10,000","-215,000",
="00693U","華頓S&P黃豆     ","2,000","0","2,000","0","0","0","0","0","0","-239,000","0","0","0","0","239,000","-239,000","-237,000",
="00638R","元大滬深300反1  ","0","30,000","-30,000","0","0","0","0","0","0","-252,000","0","0","0","39,000","291,000","-252,000","-282,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","-374,000","0","0","0","116,000","490,000","-374,000","-374,000",
="00632R","元大台灣50反1   ","8,914,000","503,000","8,411,000","0","0","0","0","0","0","-8,806,000","100,000","1,439,000","-1,339,000","2,616,000","10,083,000","-7,467,000","-395,000",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","0","0","0","-453,000","0","0","0","355,000","808,000","-453,000","-453,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","-775,000","40,000","0","40,000","355,000","1,170,000","-815,000","-775,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

